timeStep;prevStat;prevAct;prevArg;obtRewd;oldQVal;newQVal;randAct
2823;MocafeStateMocafeState<-445794, 222905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99414290970.0;0.0;-19882858194.0;true
2824;MocafeStateMocafeState<-445994, 223005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99503491370.0;0.0;-19900698274.0;true
2825;MocafeStateMocafeState<-446194, 223105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99592731770.0;0.0;-19918546354.0;true
2826;MocafeStateMocafeState<-446394, 223205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99682012170.0;0.0;-19936402434.0;true
2827;MocafeStateMocafeState<-446594, 223305.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-99726673170.0;0.0;-19945334634.0;false
2828;MocafeStateMocafeState<-446594, 223305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-99682013770.0;0.0;-19936402754.0;false
2829;MocafeStateMocafeState<-446394, 223205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99682012170.0;0.0;-19936402434.0;true
2830;MocafeStateMocafeState<-446594, 223305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99771332570.0;0.0;-19954266514.0;true
2831;MocafeStateMocafeState<-446794, 223405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99860692970.0;0.0;-19972138594.0;true
2832;MocafeStateMocafeState<-446994, 223505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-99905393970.0;0.0;-19981078794.0;false
2833;MocafeStateMocafeState<-446994, 223505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-99950093370.0;0.0;-19990018674.0;true
2834;MocafeStateMocafeState<-447194, 223605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100039533770.0;0.0;-20007906754.0;true
2835;MocafeStateMocafeState<-447394, 223705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100129014170.0;0.0;-20025802834.0;true
2836;MocafeStateMocafeState<-447594, 223805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100218534570.0;0.0;-20043706914.0;true
2837;MocafeStateMocafeState<-447794, 223905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100308094970.0;0.0;-20061618994.0;true
2838;MocafeStateMocafeState<-447994, 224005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100397695370.0;0.0;-20079539074.0;true
2839;MocafeStateMocafeState<-448194, 224105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100487335770.0;0.0;-20097467154.0;true
2840;MocafeStateMocafeState<-448394, 224205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100577016170.0;0.0;-20115403234.0;true
2841;MocafeStateMocafeState<-448594, 224305.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-100621877170.0;0.0;-20124375434.0;false
2842;MocafeStateMocafeState<-448594, 224305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100666736570.0;0.0;-20133347314.0;true
2843;MocafeStateMocafeState<-448794, 224405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100756496970.0;0.0;-20151299394.0;true
2844;MocafeStateMocafeState<-448994, 224505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100846297370.0;0.0;-20169259474.0;true
2845;MocafeStateMocafeState<-449194, 224605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-100936137770.0;0.0;-20187227554.0;true
2846;MocafeStateMocafeState<-449394, 224705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101026018170.0;0.0;-20205203634.0;true
2847;MocafeStateMocafeState<-449594, 224805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101115938570.0;0.0;-20223187714.0;true
2848;MocafeStateMocafeState<-449794, 224905.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-101115940170.0;0.0;-20223188034.0;false
2849;MocafeStateMocafeState<-449594, 224805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101115938570.0;0.0;-20223187714.0;true
2850;MocafeStateMocafeState<-449794, 224905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101205898970.0;0.0;-20241179794.0;true
2851;MocafeStateMocafeState<-449994, 225005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101295899370.0;0.0;-20259179874.0;true
2852;MocafeStateMocafeState<-450194, 225105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101385939770.0;0.0;-20277187954.0;true
2853;MocafeStateMocafeState<-450394, 225205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101476020170.0;0.0;-20295204034.0;true
2854;MocafeStateMocafeState<-450594, 225305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101566140570.0;0.0;-20313228114.0;true
2855;MocafeStateMocafeState<-450794, 225405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101656300970.0;0.0;-20331260194.0;true
2856;MocafeStateMocafeState<-450994, 225505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101746501370.0;0.0;-20349300274.0;true
2857;MocafeStateMocafeState<-451194, 225605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101836741770.0;0.0;-20367348354.0;true
2858;MocafeStateMocafeState<-451394, 225705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-101927022170.0;0.0;-20385404434.0;true
2859;MocafeStateMocafeState<-451594, 225805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102017342570.0;0.0;-20403468514.0;true
2860;MocafeStateMocafeState<-451794, 225905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102107702970.0;0.0;-20421540594.0;true
2861;MocafeStateMocafeState<-451994, 226005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102198103370.0;0.0;-20439620674.0;true
2862;MocafeStateMocafeState<-452194, 226105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102288543770.0;0.0;-20457708754.0;true
2863;MocafeStateMocafeState<-452394, 226205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102379024170.0;0.0;-20475804834.0;true
2864;MocafeStateMocafeState<-452594, 226305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102469544570.0;0.0;-20493908914.0;true
2865;MocafeStateMocafeState<-452794, 226405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102560104970.0;0.0;-20512020994.0;true
2866;MocafeStateMocafeState<-452994, 226505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102650705370.0;0.0;-20530141074.0;true
2867;MocafeStateMocafeState<-453194, 226605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102741345770.0;0.0;-20548269154.0;true
2868;MocafeStateMocafeState<-453394, 226705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102832026170.0;0.0;-20566405234.0;true
2869;MocafeStateMocafeState<-453594, 226805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-102922746570.0;0.0;-20584549314.0;true
2870;MocafeStateMocafeState<-453794, 226905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103013506970.0;0.0;-20602701394.0;true
2871;MocafeStateMocafeState<-453994, 227005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103104307370.0;0.0;-20620861474.0;true
2872;MocafeStateMocafeState<-454194, 227105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103195147770.0;0.0;-20639029554.0;true
2873;MocafeStateMocafeState<-454394, 227205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103286028170.0;0.0;-20657205634.0;true
2874;MocafeStateMocafeState<-454594, 227305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103376948570.0;0.0;-20675389714.0;true
2875;MocafeStateMocafeState<-454794, 227405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103467908970.0;0.0;-20693581794.0;true
2876;MocafeStateMocafeState<-454994, 227505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103558909370.0;0.0;-20711781874.0;true
2877;MocafeStateMocafeState<-455194, 227605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103649949770.0;0.0;-20729989954.0;true
2878;MocafeStateMocafeState<-455394, 227705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103741030170.0;0.0;-20748206034.0;true
2879;MocafeStateMocafeState<-455594, 227805.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-103741031770.0;0.0;-20748206354.0;false
2880;MocafeStateMocafeState<-455394, 227705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103741030170.0;0.0;-20748206034.0;true
2881;MocafeStateMocafeState<-455594, 227805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103832150570.0;0.0;-20766430114.0;true
2882;MocafeStateMocafeState<-455794, 227905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-103923310970.0;0.0;-20784662194.0;true
2883;MocafeStateMocafeState<-455994, 228005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104014511370.0;0.0;-20802902274.0;true
2884;MocafeStateMocafeState<-456194, 228105.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-104014512970.0;0.0;-20802902594.0;false
2885;MocafeStateMocafeState<-455994, 228005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104014511370.0;0.0;-20802902274.0;true
2886;MocafeStateMocafeState<-456194, 228105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104105751770.0;0.0;-20821150354.0;true
2887;MocafeStateMocafeState<-456394, 228205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104197032170.0;0.0;-20839406434.0;true
2888;MocafeStateMocafeState<-456594, 228305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104288352570.0;0.0;-20857670514.0;true
2889;MocafeStateMocafeState<-456794, 228405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104379712970.0;0.0;-20875942594.0;true
2890;MocafeStateMocafeState<-456994, 228505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104471113370.0;0.0;-20894222674.0;true
2891;MocafeStateMocafeState<-457194, 228605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104562553770.0;0.0;-20912510754.0;true
2892;MocafeStateMocafeState<-457394, 228705.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-104608294770.0;0.0;-20921658954.0;false
2893;MocafeStateMocafeState<-457394, 228705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104654034170.0;0.0;-20930806834.0;true
2894;MocafeStateMocafeState<-457594, 228805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104745554570.0;0.0;-20949110914.0;true
2895;MocafeStateMocafeState<-457794, 228905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104837114970.0;0.0;-20967422994.0;true
2896;MocafeStateMocafeState<-457994, 229005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-104928715370.0;0.0;-20985743074.0;true
2897;MocafeStateMocafeState<-458194, 229105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105020355770.0;0.0;-21004071154.0;true
2898;MocafeStateMocafeState<-458394, 229205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105112036170.0;0.0;-21022407234.0;true
2899;MocafeStateMocafeState<-458594, 229305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105203756570.0;0.0;-21040751314.0;true
2900;MocafeStateMocafeState<-458794, 229405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105295516970.0;0.0;-21059103394.0;true
2901;MocafeStateMocafeState<-458994, 229505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105387317370.0;0.0;-21077463474.0;true
2902;MocafeStateMocafeState<-459194, 229605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105479157770.0;0.0;-21095831554.0;true
2903;MocafeStateMocafeState<-459394, 229705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105571038170.0;0.0;-21114207634.0;true
2904;MocafeStateMocafeState<-459594, 229805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105662958570.0;0.0;-21132591714.0;true
2905;MocafeStateMocafeState<-459794, 229905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105754918970.0;0.0;-21150983794.0;true
2906;MocafeStateMocafeState<-459994, 230005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105846919370.0;0.0;-21169383874.0;true
2907;MocafeStateMocafeState<-460194, 230105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-105938959770.0;0.0;-21187791954.0;true
2908;MocafeStateMocafeState<-460394, 230205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106031040170.0;0.0;-21206208034.0;true
2909;MocafeStateMocafeState<-460594, 230305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106123160570.0;0.0;-21224632114.0;true
2910;MocafeStateMocafeState<-460794, 230405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106215320970.0;0.0;-21243064194.0;true
2911;MocafeStateMocafeState<-460994, 230505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106307521370.0;0.0;-21261504274.0;true
2912;MocafeStateMocafeState<-461194, 230605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106399761770.0;0.0;-21279952354.0;true
2913;MocafeStateMocafeState<-461394, 230705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106492042170.0;0.0;-21298408434.0;true
2914;MocafeStateMocafeState<-461594, 230805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106584362570.0;0.0;-21316872514.0;true
2915;MocafeStateMocafeState<-461794, 230905.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-106584364170.0;0.0;-21316872834.0;false
2916;MocafeStateMocafeState<-461594, 230805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106584362570.0;0.0;-21316872514.0;true
2917;MocafeStateMocafeState<-461794, 230905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106676722970.0;0.0;-21335344594.0;true
2918;MocafeStateMocafeState<-461994, 231005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106769123370.0;0.0;-21353824674.0;true
2919;MocafeStateMocafeState<-462194, 231105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106861563770.0;0.0;-21372312754.0;true
2920;MocafeStateMocafeState<-462394, 231205.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-106907804770.0;0.0;-21381560954.0;false
2921;MocafeStateMocafeState<-462394, 231205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-106954044170.0;0.0;-21390808834.0;true
2922;MocafeStateMocafeState<-462594, 231305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107046564570.0;0.0;-21409312914.0;true
2923;MocafeStateMocafeState<-462794, 231405.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-107046566170.0;0.0;-21409313234.0;false
2924;MocafeStateMocafeState<-462594, 231305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107046564570.0;0.0;-21409312914.0;true
2925;MocafeStateMocafeState<-462794, 231405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107139124970.0;0.0;-21427824994.0;true
2926;MocafeStateMocafeState<-462994, 231505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107231725370.0;0.0;-21446345074.0;true
2927;MocafeStateMocafeState<-463194, 231605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107324365770.0;0.0;-21464873154.0;true
2928;MocafeStateMocafeState<-463394, 231705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107417046170.0;0.0;-21483409234.0;true
2929;MocafeStateMocafeState<-463594, 231805.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-107417047770.0;0.0;-21483409554.0;false
2930;MocafeStateMocafeState<-463394, 231705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107417046170.0;0.0;-21483409234.0;true
2931;MocafeStateMocafeState<-463594, 231805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107509766570.0;0.0;-21501953314.0;true
2932;MocafeStateMocafeState<-463794, 231905.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-107509768170.0;0.0;-21501953634.0;false
2933;MocafeStateMocafeState<-463594, 231805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107509766570.0;0.0;-21501953314.0;true
2934;MocafeStateMocafeState<-463794, 231905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107602526970.0;0.0;-21520505394.0;true
2935;MocafeStateMocafeState<-463994, 232005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107695327370.0;0.0;-21539065474.0;true
2936;MocafeStateMocafeState<-464194, 232105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107788167770.0;0.0;-21557633554.0;true
2937;MocafeStateMocafeState<-464394, 232205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107881048170.0;0.0;-21576209634.0;true
2938;MocafeStateMocafeState<-464594, 232305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107973968570.0;0.0;-21594793714.0;true
2939;MocafeStateMocafeState<-464794, 232405.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-107973970170.0;0.0;-21594794034.0;false
2940;MocafeStateMocafeState<-464594, 232305.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-107927509170.0;0.0;-21585501834.0;false
2941;MocafeStateMocafeState<-464594, 232305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-107973968570.0;0.0;-21594793714.0;true
2942;MocafeStateMocafeState<-464794, 232405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108066928970.0;0.0;-21613385794.0;true
2943;MocafeStateMocafeState<-464994, 232505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108159929370.0;0.0;-21631985874.0;true
2944;MocafeStateMocafeState<-465194, 232605.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-108206450370.0;0.0;-21641290074.0;false
2945;MocafeStateMocafeState<-465194, 232605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108252969770.0;0.0;-21650593954.0;true
2946;MocafeStateMocafeState<-465394, 232705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108346050170.0;0.0;-21669210034.0;true
2947;MocafeStateMocafeState<-465594, 232805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108439170570.0;0.0;-21687834114.0;true
2948;MocafeStateMocafeState<-465794, 232905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108532330970.0;0.0;-21706466194.0;true
2949;MocafeStateMocafeState<-465994, 233005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108625531370.0;0.0;-21725106274.0;true
2950;MocafeStateMocafeState<-466194, 233105.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-108625532970.0;0.0;-21725106594.0;false
2951;MocafeStateMocafeState<-465994, 233005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108625531370.0;0.0;-21725106274.0;true
2952;MocafeStateMocafeState<-466194, 233105.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-108672152370.0;0.0;-21734430474.0;false
2953;MocafeStateMocafeState<-466194, 233105.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-108672152370.0;0.0;-21734430474.0;false
2954;MocafeStateMocafeState<-466194, 233105.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-108625532970.0;0.0;-21725106594.0;false
2955;MocafeStateMocafeState<-465994, 233005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108625531370.0;0.0;-21725106274.0;true
2956;MocafeStateMocafeState<-466194, 233105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108718771770.0;0.0;-21743754354.0;true
2957;MocafeStateMocafeState<-466394, 233205.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-108718773370.0;0.0;-21743754674.0;false
2958;MocafeStateMocafeState<-466194, 233105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108718771770.0;0.0;-21743754354.0;true
2959;MocafeStateMocafeState<-466394, 233205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108812052170.0;0.0;-21762410434.0;true
2960;MocafeStateMocafeState<-466594, 233305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108905372570.0;0.0;-21781074514.0;true
2961;MocafeStateMocafeState<-466794, 233405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-108998732970.0;0.0;-21799746594.0;true
2962;MocafeStateMocafeState<-466994, 233505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109092133370.0;0.0;-21818426674.0;true
2963;MocafeStateMocafeState<-467194, 233605.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-109092134970.0;0.0;-21818426994.0;false
2964;MocafeStateMocafeState<-466994, 233505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109092133370.0;0.0;-21818426674.0;true
2965;MocafeStateMocafeState<-467194, 233605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109185573770.0;0.0;-21837114754.0;true
2966;MocafeStateMocafeState<-467394, 233705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109279054170.0;0.0;-21855810834.0;true
2967;MocafeStateMocafeState<-467594, 233805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109372574570.0;0.0;-21874514914.0;true
2968;MocafeStateMocafeState<-467794, 233905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109466134970.0;0.0;-21893226994.0;true
2969;MocafeStateMocafeState<-467994, 234005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109559735370.0;0.0;-21911947074.0;true
2970;MocafeStateMocafeState<-468194, 234105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109653375770.0;0.0;-21930675154.0;true
2971;MocafeStateMocafeState<-468394, 234205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109747056170.0;0.0;-21949411234.0;true
2972;MocafeStateMocafeState<-468594, 234305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109840776570.0;0.0;-21968155314.0;true
2973;MocafeStateMocafeState<-468794, 234405.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-109840778170.0;0.0;-21968155634.0;false
2974;MocafeStateMocafeState<-468594, 234305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109840776570.0;0.0;-21968155314.0;true
2975;MocafeStateMocafeState<-468794, 234405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-109934536970.0;0.0;-21986907394.0;true
2976;MocafeStateMocafeState<-468994, 234505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110028337370.0;0.0;-22005667474.0;true
2977;MocafeStateMocafeState<-469194, 234605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110122177770.0;0.0;-22024435554.0;true
2978;MocafeStateMocafeState<-469394, 234705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110216058170.0;0.0;-22043211634.0;true
2979;MocafeStateMocafeState<-469594, 234805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110309978570.0;0.0;-22061995714.0;true
2980;MocafeStateMocafeState<-469794, 234905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110403938970.0;0.0;-22080787794.0;true
2981;MocafeStateMocafeState<-469994, 235005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110497939370.0;0.0;-22099587874.0;true
2982;MocafeStateMocafeState<-470194, 235105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110591979770.0;0.0;-22118395954.0;true
2983;MocafeStateMocafeState<-470394, 235205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-110686060170.0;0.0;-22137212034.0;true
